order_id,order_date,product_id,product_category,price,discount_percent,quantity_sold,customer_region,payment_method,rating,review_count,discounted_price,total_revenue
16070,2023-08-09,2876,Books,273.88,25,9,Asia,Cash,3.0,454,205.41,1848.69
16071,2022-03-22,6363,Electronics,403.59,0,8,Middle East,UPI,1.9,591,403.59,3228.72
16072,2023-10-09,9532,Sports,61.43,20,7,Middle East,Wallet,3.7,361,49.14,344.01
16073,2023-05-14,4375,Electronics,16.18,25,7,Middle East,UPI,3.4,656,12.14,84.94
16074,2023-07-29,3750,Home & Garden,430.88,5,3,North America,Debit Card,4.7,1073,409.34,1228.01
16075,2022-12-20,4276,Home & Garden,730.66,5,6,Europe,Credit Card,1.7,440,694.13,4164.76
16076,2022-03-27,1448,Electronics,862.2,30,5,North America,PayPal,3.8,1851,603.54,3017.7
16077,2022-08-01,6537,Electronics,437.16,25,5,North America,PayPal,4.9,111,327.87,1639.35
16078,2023-06-27,5172,Fashion,188.45,5,6,Europe,Credit Card,1.4,1783,179.03,1074.16
16079,2023-01-14,9989,Fashion,268.76,25,2,Asia,Cash,2.3,769,201.57,403.14
16080,2022-11-08,4496,Sports,451.02,0,9,North America,Debit Card,1.6,1007,451.02,4059.18
16081,2022-10-26,3182,Books,653.09,25,9,North America,Wallet,3.3,1125,489.82,4408.36
16082,2022-11-19,4326,Beauty,547.4,20,4,North America,UPI,3.9,722,437.92,1751.68
16083,2023-04-08,9837,Books,842.21,30,8,North America,Cash,3.9,1373,589.55,4716.38
16084,2023-11-22,1719,Beauty,28.34,30,3,Asia,Wallet,1.1,567,19.84,59.51
16085,2023-04-24,2522,Fashion,992.21,15,4,Europe,UPI,2.5,327,843.38,3373.51
16086,2022-01-31,7756,Electronics,929.91,20,1,Asia,Wallet,3.7,1490,743.93,743.93
16087,2022-06-09,7627,Home & Garden,158.14,0,1,Asia,PayPal,2.2,1042,158.14,158.14
16088,2023-10-02,2069,Sports,57.69,30,3,North America,Wallet,2.6,324,40.38,121.15
16089,2023-08-22,6562,Sports,621.48,30,9,Asia,UPI,3.6,1737,435.04,3915.32
16090,2022-06-20,8749,Home & Garden,724.19,25,8,North America,UPI,5.0,1933,543.14,4345.14
16091,2023-10-02,5887,Sports,480.52,30,5,Asia,Debit Card,2.4,1069,336.36,1681.82
16092,2022-12-27,5674,Books,285.48,5,9,Europe,Wallet,4.0,389,271.21,2440.85
16093,2023-08-02,3156,Fashion,642.76,30,8,Europe,PayPal,2.9,1636,449.93,3599.46
16094,2023-03-18,8944,Fashion,639.48,0,7,Asia,Wallet,3.0,261,639.48,4476.36
16095,2023-03-02,5139,Electronics,156.85,20,8,Asia,Wallet,1.1,383,125.48,1003.84
16096,2022-01-24,6629,Home & Garden,801.49,25,1,Europe,Credit Card,3.8,1910,601.12,601.12
16097,2022-10-18,8087,Home & Garden,752.02,15,6,Middle East,Wallet,3.9,1781,639.22,3835.3
16098,2023-07-24,6078,Books,93.98,5,3,Middle East,Credit Card,4.5,253,89.28,267.84
16099,2023-05-18,7405,Electronics,467.84,30,8,Asia,Credit Card,3.5,1023,327.49,2619.9
16100,2022-08-29,7871,Beauty,399.48,10,3,Asia,Cash,3.3,745,359.53,1078.6
16101,2023-01-20,1632,Fashion,467.85,25,5,Europe,Wallet,2.2,1984,350.89,1754.44
16102,2023-07-05,3199,Sports,466.68,10,4,Asia,Cash,3.4,126,420.01,1680.05
16103,2022-05-15,6353,Home & Garden,528.81,20,7,Asia,PayPal,3.8,1761,423.05,2961.34
16104,2023-01-23,3910,Electronics,284.43,15,7,Asia,PayPal,4.1,1636,241.77,1692.36
16105,2023-09-14,1622,Beauty,474.94,15,9,Asia,UPI,3.4,1172,403.7,3633.29
16106,2022-05-07,7073,Sports,108.5,30,3,North America,Wallet,4.9,470,75.95,227.85
16107,2022-04-10,1360,Sports,184.92,5,6,North America,PayPal,3.9,1233,175.67,1054.04
16108,2023-02-10,7365,Electronics,97.15,25,9,Middle East,Debit Card,3.1,1741,72.86,655.76
16109,2022-08-12,9401,Electronics,194.31,15,6,North America,UPI,1.9,131,165.16,990.98
16110,2022-08-05,4943,Electronics,14.29,15,2,Middle East,Cash,1.8,822,12.15,24.29
16111,2022-04-24,5869,Fashion,47.45,10,9,Europe,Credit Card,4.8,1628,42.71,384.34
16112,2023-08-08,9128,Home & Garden,798.67,20,2,Europe,Debit Card,4.9,1415,638.94,1277.87
16113,2022-10-24,1877,Home & Garden,207.14,25,2,Asia,PayPal,3.4,1031,155.35,310.71
16114,2022-07-02,5795,Books,524.79,25,6,Asia,Credit Card,4.5,627,393.59,2361.55
16115,2022-06-12,8791,Home & Garden,376.67,10,3,Middle East,Debit Card,3.6,901,339.0,1017.01
16116,2023-02-15,3523,Electronics,335.74,10,7,North America,Wallet,4.5,1121,302.17,2115.16
16117,2023-07-18,7270,Home & Garden,858.53,0,3,North America,Cash,2.7,195,858.53,2575.59
16118,2023-02-23,9583,Fashion,491.37,20,3,Middle East,Wallet,2.9,843,393.1,1179.29
16119,2022-12-27,7623,Books,521.64,30,4,Asia,UPI,4.5,1918,365.15,1460.59
16120,2022-08-11,6088,Beauty,464.52,10,8,North America,PayPal,3.8,1301,418.07,3344.54
16121,2023-03-05,8564,Books,276.25,30,5,Europe,Debit Card,1.9,362,193.38,966.88
16122,2023-09-06,8066,Fashion,686.42,15,3,Europe,Credit Card,2.6,1806,583.46,1750.37
16123,2022-10-13,7545,Fashion,56.71,30,8,Asia,UPI,3.6,953,39.7,317.58
16124,2022-11-24,3321,Home & Garden,288.66,15,1,Europe,UPI,3.3,141,245.36,245.36
16125,2023-01-07,9149,Books,664.9,0,9,Middle East,Debit Card,4.3,1399,664.9,5984.1
16126,2023-10-08,9125,Books,43.08,10,6,Europe,Wallet,2.2,904,38.77,232.63
16127,2022-04-19,9330,Home & Garden,35.45,10,4,North America,Credit Card,3.2,1705,31.91,127.62
16128,2023-11-12,9294,Fashion,379.04,5,6,North America,PayPal,4.4,1466,360.09,2160.53
16129,2023-12-05,6333,Fashion,258.67,25,2,North America,Cash,5.0,1796,194.0,388.0
16130,2023-10-11,9675,Beauty,703.95,20,4,Middle East,Cash,2.9,363,563.16,2252.64
16131,2023-10-14,8858,Fashion,758.38,20,8,Asia,Cash,2.0,1883,606.7,4853.63
16132,2022-11-22,5319,Fashion,45.88,25,6,North America,Cash,3.0,320,34.41,206.46
16133,2023-05-30,6389,Sports,442.03,30,3,Asia,Credit Card,4.5,224,309.42,928.26
16134,2023-07-03,2848,Sports,943.78,15,2,Asia,PayPal,2.4,1562,802.21,1604.43
16135,2023-06-30,4205,Sports,319.83,30,1,Europe,Wallet,4.7,1459,223.88,223.88
16136,2023-02-06,3161,Electronics,204.99,0,1,Middle East,Debit Card,4.1,743,204.99,204.99
16137,2022-08-19,2464,Home & Garden,526.08,20,4,North America,Wallet,4.9,549,420.86,1683.46
16138,2023-02-18,1643,Electronics,456.41,25,9,Europe,Debit Card,1.8,300,342.31,3080.77
16139,2023-05-22,6351,Fashion,227.31,5,5,Asia,UPI,1.6,880,215.94,1079.72
16140,2023-04-21,5553,Sports,234.5,0,6,Middle East,UPI,4.7,1774,234.5,1407.0
16141,2022-10-21,7518,Home & Garden,689.84,5,3,Europe,Debit Card,3.4,946,655.35,1966.04
16142,2023-04-06,6723,Beauty,329.69,15,8,North America,UPI,4.6,359,280.24,2241.89
16143,2022-06-10,8946,Beauty,986.17,30,4,Middle East,PayPal,4.0,1101,690.32,2761.28
16144,2022-07-01,1610,Beauty,296.9,0,8,Europe,Debit Card,4.8,1872,296.9,2375.2
16145,2023-02-14,5302,Fashion,552.41,0,1,North America,Credit Card,1.6,719,552.41,552.41
16146,2022-10-23,2543,Home & Garden,82.39,10,5,Asia,UPI,3.1,1745,74.15,370.76
16147,2022-01-04,2466,Sports,543.44,30,5,North America,Debit Card,2.2,1227,380.41,1902.04
16148,2023-06-30,7236,Fashion,466.0,10,7,North America,Wallet,2.9,397,419.4,2935.8
16149,2022-12-09,2181,Fashion,355.85,0,4,North America,Wallet,1.7,1652,355.85,1423.4
16150,2023-04-21,3146,Beauty,435.33,25,7,Europe,Cash,2.1,1633,326.5,2285.48
16151,2023-11-03,3272,Sports,186.68,5,3,Middle East,Cash,3.5,1965,177.35,532.04
16152,2022-06-26,5536,Electronics,822.03,5,1,North America,Credit Card,2.6,844,780.93,780.93
16153,2023-12-01,1719,Books,922.57,30,8,Europe,UPI,3.7,751,645.8,5166.39
16154,2022-04-11,5680,Fashion,839.12,5,3,Asia,Wallet,3.0,1797,797.16,2391.49
16155,2023-01-28,4472,Sports,806.82,0,8,Europe,Debit Card,3.4,1699,806.82,6454.56
16156,2023-08-18,4642,Books,552.9,10,9,Asia,Credit Card,1.1,832,497.61,4478.49
16157,2023-10-31,1063,Books,340.31,20,7,North America,PayPal,3.1,1707,272.25,1905.74
16158,2023-03-05,1559,Electronics,180.22,25,7,Middle East,Wallet,4.5,930,135.16,946.16
16159,2023-03-05,8446,Electronics,821.55,25,6,Europe,Cash,1.5,1104,616.16,3696.97
16160,2023-02-25,2733,Fashion,53.03,10,3,North America,PayPal,4.6,583,47.73,143.18
16161,2022-07-13,9861,Fashion,189.2,15,2,Europe,Cash,3.2,326,160.82,321.64
16162,2023-10-14,4894,Sports,407.71,10,3,North America,Wallet,4.7,1092,366.94,1100.82
16163,2022-01-30,2542,Electronics,202.68,5,4,Europe,PayPal,2.0,1478,192.55,770.18
16164,2023-09-26,3415,Home & Garden,587.16,25,7,Europe,Credit Card,1.2,128,440.37,3082.59
16165,2022-08-18,7090,Electronics,726.93,25,4,Europe,UPI,1.4,400,545.2,2180.79
16166,2022-05-22,6217,Home & Garden,910.0,15,6,Middle East,Cash,3.6,1614,773.5,4641.0
16167,2023-09-17,6387,Sports,218.34,10,4,Asia,PayPal,3.5,1440,196.51,786.02
16168,2023-09-27,6179,Home & Garden,286.82,30,8,Middle East,Credit Card,3.6,269,200.77,1606.19
16169,2023-05-31,9187,Electronics,719.56,20,8,Asia,Wallet,2.4,1521,575.65,4605.18
16170,2022-03-24,7643,Beauty,224.87,0,2,Europe,UPI,2.7,1618,224.87,449.74
16171,2023-09-06,8660,Books,389.98,5,2,North America,Debit Card,2.1,914,370.48,740.96
16172,2023-08-08,3458,Beauty,755.93,0,4,Europe,PayPal,4.9,667,755.93,3023.72
16173,2023-02-23,7028,Books,382.08,25,8,Asia,UPI,1.6,953,286.56,2292.48
16174,2022-01-24,6447,Home & Garden,154.85,15,5,Europe,UPI,1.2,1637,131.62,658.11
16175,2022-11-29,5559,Sports,276.76,30,4,Middle East,Wallet,2.5,1460,193.73,774.93
16176,2023-09-17,3749,Sports,90.05,15,4,Asia,PayPal,4.9,994,76.54,306.17
16177,2022-09-13,2948,Books,677.43,0,7,North America,Credit Card,4.8,447,677.43,4742.01
16178,2022-06-20,7306,Books,55.37,15,3,Middle East,Wallet,4.8,1415,47.06,141.19
16179,2023-08-06,9251,Books,578.31,10,2,Europe,PayPal,3.2,631,520.48,1040.96
16180,2023-10-03,9092,Books,950.55,30,1,Europe,PayPal,4.2,234,665.38,665.38
16181,2023-04-29,9524,Fashion,861.27,0,5,Europe,Cash,3.2,1219,861.27,4306.35
16182,2023-12-02,1189,Electronics,82.21,15,1,Middle East,Debit Card,3.0,801,69.88,69.88
16183,2022-04-04,7008,Electronics,717.34,25,5,Middle East,PayPal,3.8,1998,538.0,2690.02
16184,2023-01-15,8482,Sports,693.2,25,6,Europe,Credit Card,4.7,178,519.9,3119.4
16185,2022-01-24,1295,Fashion,305.4,30,8,Middle East,Credit Card,2.3,1847,213.78,1710.24
16186,2023-09-08,9368,Books,118.23,25,9,Asia,Credit Card,1.4,900,88.67,798.05
16187,2023-11-01,9168,Fashion,855.53,10,1,Europe,Cash,4.0,391,769.98,769.98
16188,2023-02-03,1799,Books,558.76,10,1,North America,Wallet,2.6,1214,502.88,502.88
16189,2023-07-20,9997,Home & Garden,701.43,5,8,Asia,Wallet,3.1,1670,666.36,5330.87
16190,2023-06-08,8003,Electronics,463.23,5,5,Middle East,Credit Card,3.8,355,440.07,2200.34
16191,2022-07-17,9406,Books,230.13,25,8,Europe,Cash,2.5,1509,172.6,1380.78
16192,2022-06-15,3700,Home & Garden,267.74,15,1,Europe,Cash,2.0,1334,227.58,227.58
16193,2023-04-14,9788,Electronics,539.48,0,3,North America,Cash,3.3,1639,539.48,1618.44
16194,2023-01-13,6873,Books,242.2,20,3,Middle East,PayPal,1.1,1800,193.76,581.28
16195,2022-09-03,5714,Home & Garden,404.69,30,8,Europe,Cash,3.4,965,283.28,2266.26
16196,2022-06-29,7491,Sports,83.66,0,4,Europe,Cash,1.8,319,83.66,334.64
16197,2023-04-29,9333,Electronics,995.55,20,4,North America,Cash,3.8,394,796.44,3185.76
16198,2023-12-31,3839,Home & Garden,620.52,0,3,Europe,Cash,3.7,188,620.52,1861.56
16199,2022-07-24,4513,Sports,154.6,5,2,Europe,Debit Card,4.6,497,146.87,293.74
16200,2022-11-27,2135,Fashion,138.81,5,1,Europe,Wallet,3.4,953,131.87,131.87
16201,2022-05-16,7357,Books,488.45,0,4,Europe,Debit Card,1.7,1200,488.45,1953.8
16202,2022-10-28,3247,Fashion,34.52,5,6,Asia,Credit Card,1.2,764,32.79,196.76
16203,2022-03-08,7548,Books,417.92,15,1,Europe,Cash,1.6,277,355.23,355.23
16204,2022-02-01,5516,Electronics,945.47,5,5,Europe,Credit Card,1.3,625,898.2,4490.98
16205,2022-07-31,5102,Books,825.13,0,3,Middle East,Credit Card,1.1,1539,825.13,2475.39
16206,2023-08-15,2548,Home & Garden,930.66,10,1,Middle East,Debit Card,2.4,313,837.59,837.59
16207,2023-04-18,7532,Beauty,120.0,25,3,Middle East,PayPal,4.3,1948,90.0,270.0
16208,2023-04-16,5511,Beauty,377.1,0,5,Middle East,Debit Card,3.4,1898,377.1,1885.5
16209,2022-09-08,3831,Beauty,559.45,15,2,Middle East,Debit Card,3.8,427,475.53,951.06
16210,2023-12-02,4062,Sports,723.07,15,2,Middle East,Cash,4.6,1474,614.61,1229.22
16211,2023-09-10,8975,Beauty,398.53,25,6,Middle East,Credit Card,1.5,1171,298.9,1793.38
16212,2023-03-31,4052,Books,325.76,5,3,Europe,Credit Card,3.3,1430,309.47,928.42
16213,2022-09-05,8210,Fashion,312.01,15,2,Europe,Wallet,3.4,416,265.21,530.42
16214,2022-07-01,4539,Sports,791.56,5,2,Middle East,PayPal,3.9,631,751.98,1503.96
16215,2023-04-18,1526,Electronics,388.0,15,7,North America,Cash,4.2,944,329.8,2308.6
16216,2023-05-28,3807,Sports,26.15,30,7,Middle East,PayPal,3.0,1125,18.3,128.13
16217,2023-10-19,2753,Home & Garden,772.51,20,8,Europe,Cash,3.3,737,618.01,4944.06
16218,2022-04-24,7882,Home & Garden,169.72,30,3,Europe,PayPal,1.9,1772,118.8,356.41
16219,2023-09-11,2654,Fashion,631.93,25,8,Asia,Cash,1.4,622,473.95,3791.58
16220,2022-12-06,5841,Beauty,39.17,30,3,North America,Credit Card,4.9,632,27.42,82.26
16221,2022-06-13,5041,Fashion,393.12,20,6,Middle East,Cash,2.3,1571,314.5,1886.98
16222,2022-09-08,6024,Sports,461.37,0,5,Asia,PayPal,3.5,1121,461.37,2306.85
16223,2023-04-19,9965,Sports,973.35,5,6,Europe,Credit Card,2.0,791,924.68,5548.1
16224,2022-03-13,9734,Sports,97.29,10,8,North America,PayPal,2.7,652,87.56,700.49
16225,2022-01-08,5417,Fashion,754.0,15,4,Middle East,Credit Card,2.3,1571,640.9,2563.6
16226,2022-02-03,9977,Books,965.1,20,8,Middle East,Cash,2.1,1385,772.08,6176.64
16227,2023-11-30,5635,Books,284.14,5,6,North America,Wallet,4.6,1699,269.93,1619.6
16228,2023-11-25,3883,Home & Garden,233.4,10,3,Asia,Cash,4.8,282,210.06,630.18
16229,2023-02-21,6884,Beauty,952.55,30,5,Europe,Credit Card,3.1,854,666.78,3333.92
16230,2023-06-17,1448,Home & Garden,494.66,10,1,Asia,Credit Card,3.3,1893,445.19,445.19
16231,2023-04-27,4310,Electronics,824.36,0,4,Middle East,Credit Card,2.6,829,824.36,3297.44
16232,2023-01-30,5585,Fashion,796.68,30,1,Middle East,Cash,4.9,1424,557.68,557.68
16233,2022-03-14,9108,Books,332.74,25,7,North America,Cash,4.7,250,249.56,1746.88
16234,2023-03-04,5409,Beauty,195.6,5,3,Asia,PayPal,4.7,914,185.82,557.46
16235,2022-09-24,8873,Electronics,705.86,0,7,Europe,Credit Card,1.2,280,705.86,4941.02
16236,2023-07-05,7051,Beauty,506.29,20,8,Asia,Cash,4.8,1132,405.03,3240.26
16237,2022-05-04,9576,Beauty,495.59,10,7,Asia,UPI,1.0,972,446.03,3122.22
16238,2023-09-14,1294,Home & Garden,550.74,15,7,North America,Cash,1.4,1322,468.13,3276.9
16239,2023-10-25,2238,Home & Garden,35.4,20,4,Europe,PayPal,1.5,1974,28.32,113.28
16240,2023-07-01,9041,Electronics,15.02,5,3,North America,Credit Card,4.6,903,14.27,42.81
16241,2022-01-25,3816,Sports,320.98,25,1,North America,Cash,3.9,1697,240.74,240.74
16242,2023-03-26,2098,Books,330.45,20,8,Asia,Wallet,1.1,806,264.36,2114.88
16243,2023-05-08,2737,Books,721.54,10,8,North America,Wallet,3.4,1682,649.39,5195.09
16244,2022-03-03,3189,Electronics,332.41,10,1,North America,Debit Card,4.0,1444,299.17,299.17
16245,2022-10-27,3765,Books,365.96,30,5,North America,Debit Card,4.9,942,256.17,1280.86
16246,2023-02-12,2222,Fashion,554.05,15,6,Asia,Wallet,3.6,1731,470.94,2825.66
16247,2022-02-10,7549,Fashion,595.69,5,1,Middle East,Cash,4.0,245,565.91,565.91
16248,2023-01-08,1410,Fashion,339.96,10,2,North America,Debit Card,3.9,1477,305.96,611.93
16249,2023-02-14,3945,Electronics,562.52,0,6,North America,UPI,3.6,1075,562.52,3375.12
16250,2023-06-08,9102,Home & Garden,621.64,10,3,Europe,UPI,2.5,1008,559.48,1678.43
16251,2023-10-07,5786,Beauty,268.63,15,1,North America,UPI,2.9,674,228.34,228.34
16252,2023-10-28,1786,Beauty,243.39,10,6,North America,PayPal,3.1,471,219.05,1314.31
16253,2023-03-27,3109,Sports,891.53,25,1,North America,Wallet,4.4,1467,668.65,668.65
16254,2023-03-15,6446,Sports,650.98,5,5,Europe,UPI,2.0,534,618.43,3092.16
16255,2022-05-08,6835,Fashion,317.96,10,6,Asia,Cash,1.8,1999,286.16,1716.98
16256,2022-04-17,2986,Fashion,555.26,20,5,North America,Cash,2.6,1298,444.21,2221.04
16257,2022-05-30,9126,Electronics,710.33,30,3,Europe,Debit Card,2.3,1067,497.23,1491.69
16258,2022-09-26,8300,Fashion,32.4,0,9,Asia,Cash,1.6,495,32.4,291.6
16259,2023-08-17,6709,Fashion,920.63,15,5,North America,Cash,1.9,1339,782.54,3912.68
16260,2022-04-25,3403,Fashion,720.06,30,2,Asia,Credit Card,4.3,1072,504.04,1008.08
16261,2022-06-23,9262,Books,398.33,20,5,Asia,Cash,1.4,980,318.66,1593.32
16262,2023-01-11,5401,Beauty,932.94,5,6,North America,PayPal,3.1,944,886.29,5317.76
16263,2023-02-27,7701,Books,65.29,20,2,Europe,UPI,3.8,1014,52.23,104.46
16264,2023-11-04,4295,Home & Garden,756.64,15,5,North America,Cash,1.0,221,643.14,3215.72
16265,2022-12-14,9953,Fashion,531.02,5,9,Middle East,Credit Card,3.6,539,504.47,4540.22
16266,2022-05-26,3121,Fashion,668.14,0,7,Asia,Wallet,1.2,1891,668.14,4676.98
16267,2022-09-06,4582,Books,476.68,10,8,Asia,Wallet,1.4,1588,429.01,3432.1
16268,2023-05-10,5197,Books,155.76,10,5,North America,Cash,3.2,764,140.18,700.92
16269,2022-08-04,6700,Electronics,268.18,10,7,Asia,Cash,2.8,417,241.36,1689.53
16270,2022-09-28,8232,Electronics,468.41,25,5,Asia,Wallet,2.9,655,351.31,1756.54
16271,2022-04-10,5288,Fashion,919.65,10,8,Middle East,Cash,3.2,1550,827.68,6621.48
16272,2022-12-04,2085,Books,77.64,30,4,North America,Cash,3.9,456,54.35,217.39
16273,2023-10-20,9645,Home & Garden,113.66,10,1,Asia,Credit Card,3.1,544,102.29,102.29
16274,2023-12-12,3621,Electronics,161.18,25,2,North America,UPI,4.9,1768,120.88,241.77
16275,2022-03-17,9810,Sports,635.8,0,1,North America,PayPal,2.5,518,635.8,635.8
16276,2023-04-15,9828,Books,372.64,10,4,Middle East,PayPal,1.3,1016,335.38,1341.5
16277,2023-12-28,3348,Beauty,157.75,5,3,Middle East,Cash,4.6,1617,149.86,449.59
16278,2023-05-19,5874,Sports,130.75,25,8,North America,PayPal,4.0,1926,98.06,784.5
16279,2022-09-08,4036,Sports,677.42,10,9,Europe,Debit Card,3.2,1033,609.68,5487.1
16280,2022-09-24,3349,Home & Garden,467.96,10,3,Middle East,Credit Card,2.0,1272,421.16,1263.49
16281,2022-12-17,6743,Books,874.03,30,8,Middle East,UPI,4.1,1047,611.82,4894.57
16282,2022-10-30,5432,Home & Garden,409.99,15,5,North America,Debit Card,4.9,652,348.49,1742.46
16283,2023-12-07,7175,Fashion,659.18,25,9,Asia,UPI,2.3,602,494.38,4449.46
16284,2023-04-01,8265,Beauty,797.89,20,9,North America,Cash,1.2,1628,638.31,5744.81
16285,2022-12-05,7103,Electronics,954.14,25,9,Middle East,PayPal,4.5,573,715.6,6440.44
16286,2023-04-07,8358,Home & Garden,870.6,5,5,Middle East,UPI,4.4,115,827.07,4135.35
16287,2023-12-18,3031,Electronics,777.55,30,3,Middle East,PayPal,2.1,1405,544.28,1632.86
16288,2022-09-22,2249,Fashion,418.76,25,8,Europe,PayPal,4.7,1338,314.07,2512.56
16289,2023-08-05,7808,Beauty,982.98,0,4,North America,UPI,2.3,1399,982.98,3931.92
16290,2022-10-09,4556,Home & Garden,272.07,5,6,Europe,Wallet,2.7,1867,258.47,1550.8
16291,2023-09-01,9519,Beauty,664.68,25,9,Europe,Debit Card,1.6,307,498.51,4486.59
16292,2022-02-06,9988,Sports,139.31,30,5,North America,UPI,4.7,1100,97.52,487.58
16293,2022-05-24,6299,Sports,609.87,0,3,North America,Wallet,4.1,883,609.87,1829.61
16294,2022-06-01,4094,Beauty,692.99,25,8,Europe,Credit Card,3.3,1039,519.74,4157.94
16295,2023-06-19,3977,Home & Garden,99.39,15,4,Asia,Debit Card,3.8,656,84.48,337.93
16296,2022-10-23,1962,Home & Garden,302.0,10,9,North America,Cash,2.8,1545,271.8,2446.2
16297,2022-01-27,6725,Home & Garden,645.11,20,6,Middle East,Cash,1.5,919,516.09,3096.53
16298,2022-08-15,6489,Books,606.11,30,9,North America,Wallet,2.2,710,424.28,3818.49
16299,2023-01-15,2268,Home & Garden,671.53,25,4,North America,Wallet,1.4,802,503.65,2014.59
16300,2023-08-01,6279,Books,133.2,5,3,Middle East,Credit Card,4.3,113,126.54,379.62
16301,2023-01-07,1372,Books,520.16,5,2,Asia,PayPal,1.9,1469,494.15,988.3
16302,2024-01-01,5380,Beauty,928.33,25,9,North America,Credit Card,1.3,1596,696.25,6266.23
16303,2022-10-26,8617,Electronics,954.23,5,9,North America,Credit Card,4.2,1077,906.52,8158.67
16304,2022-11-11,7279,Books,135.46,30,3,Europe,UPI,3.1,1301,94.82,284.47
16305,2022-06-12,1095,Electronics,895.45,20,9,North America,Cash,1.3,939,716.36,6447.24
16306,2023-08-05,5369,Books,580.71,15,3,Europe,PayPal,2.3,1089,493.6,1480.81
16307,2023-10-12,4941,Beauty,755.39,15,1,North America,Debit Card,3.1,383,642.08,642.08
16308,2022-11-09,8021,Books,159.14,10,9,Europe,PayPal,3.4,1533,143.23,1289.03
16309,2023-05-02,4944,Home & Garden,740.49,5,8,Asia,Credit Card,4.7,742,703.47,5627.72
16310,2024-01-01,6868,Electronics,80.37,15,5,Middle East,Wallet,3.5,1945,68.31,341.57
16311,2023-03-27,6396,Fashion,636.69,15,8,Asia,Wallet,4.5,1437,541.19,4329.49
16312,2023-11-21,9041,Home & Garden,671.39,0,7,Asia,PayPal,2.1,694,671.39,4699.73
16313,2022-10-29,1131,Electronics,668.08,25,9,Europe,Credit Card,2.1,1794,501.06,4509.54
16314,2022-06-08,8290,Fashion,68.07,5,3,Europe,PayPal,4.2,351,64.67,194.0
16315,2023-12-13,7516,Home & Garden,390.35,15,3,North America,Cash,2.7,1797,331.8,995.39
16316,2022-05-12,6906,Electronics,746.95,5,7,North America,UPI,3.4,247,709.6,4967.22
16317,2022-05-31,1807,Home & Garden,798.85,30,6,North America,Credit Card,1.9,1731,559.19,3355.17
16318,2023-09-15,1050,Home & Garden,421.35,0,2,Europe,Cash,4.4,1500,421.35,842.7
16319,2022-10-27,6277,Books,170.4,20,8,Asia,Credit Card,3.9,1796,136.32,1090.56
16320,2023-01-29,1055,Books,504.45,10,9,Europe,Debit Card,4.3,848,454.0,4086.04
16321,2022-09-21,4664,Electronics,653.76,25,4,Europe,Credit Card,2.6,1925,490.32,1961.28
16322,2023-10-15,1743,Books,921.2,20,8,North America,Credit Card,2.0,364,736.96,5895.68
16323,2022-08-22,7030,Books,684.53,25,8,Europe,PayPal,1.1,538,513.4,4107.18
16324,2022-01-29,9131,Beauty,824.43,15,8,Asia,Wallet,4.9,956,700.77,5606.12
16325,2022-08-05,1079,Sports,272.1,15,5,Middle East,Cash,1.2,1037,231.29,1156.43
16326,2023-08-21,3966,Sports,834.91,5,2,Middle East,Cash,4.2,863,793.16,1586.33
16327,2022-11-07,4728,Home & Garden,615.85,15,3,Middle East,PayPal,1.5,1013,523.47,1570.42
16328,2022-06-01,5536,Electronics,553.5,20,6,Asia,UPI,3.2,314,442.8,2656.8
16329,2023-08-22,1125,Sports,274.19,25,9,Asia,Cash,1.6,1776,205.64,1850.78
16330,2022-01-13,6813,Fashion,211.86,0,9,Middle East,Credit Card,3.9,312,211.86,1906.74
